5043318.0	2
50434.0	1
50533.0	1
50934.0	1
511.0	1
515332.0	1
515567.0	1
55.0	292
582332.0	1
60000.0	1
600004.0	1
60050.0	1
601.0	3
6231800.0	1
63318.0	1
64.0	130
6746133.0	1
674688.0	1
6747240.0	1
6752050.0	1
6800040.0	1
6805400.0	1
6823007.0	1
69.0	88
72005.0	1
73.0	77
733180.0	1
7473013.0	1
77005.0	1
78.0	54
8.0	2280701
800000.0	1
8000001.0	1
8000015.0	1
800005.0	1
8000079.0	1
80001.0	1
8050633.0	1
8095.0	1
82.0	73
863.0	1
87.0	44
8800004.0	1
91.0	39
917.0	1
96.0	40
98005.0	1
10.0	2072906
1000031.0	1
100503.0	1
102.0	1
1048.0	1
107.0	2
111.0	3
116.0	1
11800001.0	2
120.0	5
1200011.0	1
1200507.0	2
12201.0	1
1230084.0	1
1232.0	1
134.0	2
13480170.0	1
143.0	1
14501.0	1
148.0	2
148011.0	1
15.0	354352
15038005.0	1
152.0	1
157.0	3
1575.0	1
161.0	2
166.0	3
170.0	7
175.0	6
184.0	2
189.0	2
193.0	6
198.0	2
200506.0	1
201.0	2
206.0	2
210.0	4
22005.0	1
224.0	3
2300000.0	1
233.0	1
238.0	1
24.0	37600
2501.0	1
260.0	1
28400.0	3
29.0	11741
297.0	1
30083.0	1
305.0	1
314.0	1
318000.0	5
33.0	3832
350.0	1
350000.0	1
3666747.0	1
38.0	1900
4.0	14934180
40005.0	1
42.0	1107
4202.0	1
427.0	1
445.0	1
463.0	1
47.0	505
4700507.0	1
486.0	1
50034.0	3
5005013.0	1
50133.0	1
5023318.0	1
503.0	1
5053.0	1
51.0	456
51033.0	1
515329.0	1
51533.0	1
530.0	1
533180.0	4
56.0	272
60.0	198
602.0	1
6208421.0	1
65.0	127
666746.0	1
667470.0	1
670052.0	1
675.0	1
6752506.0	1
6900508.0	1
7000511.0	1
7250033.0	1
74.0	75
79.0	63
800.0	2
8000.0	1
8000002.0	1
8000007.0	1
8000011.0	1
8000052.0	1
8000601.0	1
8004701.0	1
8005.0	2
80052.0	1
8046.0	1
83.0	60
83180.0	1
832.0	1
8400001.0	1
855.0	1
86029.0	1
88.0	39
8810002.0	1
9.0	2098695
92.0	45
97.0	28
0.0	1129639
1000000.0	1
10051.0	1
103.0	2
108.0	2
11.0	1726200
11005.0	1
117.0	3
11800318.0	1
12000004.0	1
12000018.0	1
121.0	1
126.0	2
130.0	3
1300.0	1
1314.0	1
135.0	1
1350.0	1
14005103.0	1
1415003.0	1
1440.0	1
1466710.0	1
146802.0	1
1486.0	1
150005.0	1
1503180.0	1
153.0	1
1533180.0	1
1567.0	2
158.0	1
16.0	387241
162.0	2
167.0	5
171.0	3
176.0	5
180.0	3
1800.0	1
185.0	5
194.0	5
199.0	2
20.0	413025
2002.0	1
2005023.0	1
202.0	5
207.0	3
2100508.0	2
211.0	1
2150400.0	1
216.0	1
220.0	5
225.0	2
23005.0	1
239.0	2
25.0	23445
2840.0	1
2840000.0	2
290052.0	1
3005014.0	1
301.0	4
306.0	1
3100300.0	1
324.0	1
33180.0	1
3318000.0	2
3331800.0	1
34.0	3234
350051.0	1
351.0	1
39.0	1527
400.0	2
4000.0	1
4000500.0	1
40051.0	1
4203747.0	1
43.0	841
450.0	1
48.0	509
4901.0	1
5.0	8365775
5000000.0	2
500332.0	1
5005073.0	1
504.0	1
5054.0	1
50634.0	1
5073284.0	1
512332.0	2
5143318.0	1
518.0	1
52.0	395
522133.0	1
527.0	1
5331800.0	2
5500511.0	1
57.0	254
6000000.0	1
600501.0	1
61.0	162
6331800.0	2
653.0	1
66.0	109
667.0	1
6675.0	2
6746833.0	1
6747.0	1
6800001.0	1
6800006.0	1
6805033.0	1
70.0	109
700504.0	1
702.0	1
73024.0	1
746807.0	1
75.0	71
7520503.0	1
800002.0	1
8001.0	1
8005053.0	1
801.0	2
8083.0	1
810.0	1
8140050.0	1
833180.0	1
8331800.0	2
84.0	74
8600.0	1
89.0	27
9000.0	1
93.0	19
95802.0	1
98.0	33
1.0	40900117
1000510.0	1
104.0	1
1040.0	1
110284.0	1
113.0	2
118.0	1
12.0	1199924
12000000.0	1
120001.0	1
12000104.0	1
12005.0	1
122.0	2
127.0	1
12730.0	1
13005023.0	1
1300507.0	1
1301.0	1
131.0	1
135005.0	1
140.0	1
1400514.0	1
1420051.0	1
145.0	2
14680010.0	1
147005.0	1
14823.0	1
15331800.0	1
154.0	1
15683.0	1
159.0	1
163.0	5
168.0	4
17.0	638484
170052.0	1
172.0	5
177.0	8
180051.0	1
181.0	5
186.0	5
190.0	6
195.0	1
203.0	1
208.0	3
21.0	276164
212.0	3
217.0	5
221.0	2
226.0	1
249.0	1
25400.0	1
26.0	16986
2600510.0	1
276.0	1
288704.0	1
29005.0	1
30.0	7284
3008332.0	1
302.0	1
3180000.0	6
3200.0	1
3300507.0	1
330051.0	1
35.0	3023
366.0	1
3674720.0	1
38005.0	1
401.0	3
406.0	1
438.0	1
44.0	753
442.0	2
45000.0	2
479.0	1
49.0	458
500.0	22
5000.0	2
5005.0	1
501332.0	2
5031800.0	1
5064.0	1
50734.0	1
50833.0	1
51233.0	1
5123318.0	2
53.0	334
537.0	1
58.0	217
5901.0	1
6.0	5248954
600101.0	1
6005123.0	1
62.0	152
6380051.0	1
6405.0	1
67.0	110
6746929.0	1
6748.0	1
71.0	80
7454.0	1
7468.0	1
76.0	58
80.0	66
8000004.0	2
8000013.0	1
8101.0	1
8214.0	1
85.0	52
901.0	1
94.0	34
99.0	31
